utterance_id,session,dialog_id,speaker,dialog_type,emotion_raw,emotion_full,valence,arousal,dominance,transcript,text_length,wav_path,audio_duration,audio_sr,has_audio,has_text,start_time,end_time,annotation_duration,emotion_4cls,emotion_6cls
Ses01F_impro03_F013,Session1,Ses01F_impro03,F,improvised,hap,Happy,5.0,4.0,3.3333,I guess I'll-  I guess I'll have an internet husband.[LAUGHTER],10,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F013.wav,5.1299375,16000,True,True,60.73,65.86,5.130000000000003,Happy,Happy
Ses01F_impro03_F014,Session1,Ses01F_impro03,F,improvised,xxx,No Agreement,4.0,3.3333,2.3333,I have an internet boyfriend.  I guess I'll have to juggle the two.  Is that cheating?  I don't know. Hmm.,20,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F014.wav,5.74,16000,True,True,68.01,73.75,5.739999999999995,,
Ses01F_impro03_F015,Session1,Ses01F_impro03,F,improvised,exc,Excited,4.6667,3.6667,3.0,"Yeah, so [LAUGHTER] He's calling me now",7,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F015.wav,4.5749375,16000,True,True,74.2675,78.8425,4.575000000000003,Happy,Excited
Ses01F_impro03_F016,Session1,Ses01F_impro03,F,improvised,hap,Happy,4.0,3.0,2.3333,"He likes to keep tabs, you know.",7,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F016.wav,2.0524375,16000,True,True,79.035,81.0875,2.052500000000009,Happy,Happy
Ses01F_impro03_F017,Session1,Ses01F_impro03,F,improvised,neu,Neutral,3.6667,2.6667,2.3333,"Uh, I think seven hundred and fifty dollars.",8,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F017.wav,2.9825,16000,True,True,82.0975,85.08,2.9825000000000017,Neutral,Neutral
Ses01F_impro03_F018,Session1,Ses01F_impro03,F,improvised,neu,Neutral,3.6667,3.0,2.0,Penny slots. That's what he plays.,6,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F018.wav,2.9225,16000,True,True,85.1,88.0225,2.9224999999999994,Neutral,Neutral
Ses01F_impro03_F019,Session1,Ses01F_impro03,F,improvised,neu,Neutral,3.6667,2.3333,2.0,Yeah.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F019.wav,1.4199375,16000,True,True,88.08,89.5,1.4200000000000017,Neutral,Neutral
Ses01F_impro03_F020,Session1,Ses01F_impro03,F,improvised,xxx,No Agreement,3.6667,3.0,2.3333,Oh.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F020.wav,1.3799375,16000,True,True,91.235,92.615,1.3799999999999955,,
Ses01F_impro03_F021,Session1,Ses01F_impro03,F,improvised,hap,Happy,3.3333,3.6667,2.6667,Yeah.  We played Wheel of Fortune pennies.  It's like a giant thing with like-,14,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F021.wav,5.46,16000,True,True,92.75,98.21,5.459999999999994,Happy,Happy
Ses01F_impro03_F022,Session1,Ses01F_impro03,F,improvised,neu,Neutral,3.3333,2.6667,2.0,Fifty bucks. Mmhmm.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F022.wav,2.2524375,16000,True,True,99.7775,102.03,2.2524999999999977,Neutral,Neutral
Ses01F_impro03_F023,Session1,Ses01F_impro03,F,improvised,neu,Neutral,3.0,2.3333,2.0,Yeah.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F023.wav,0.8424375,16000,True,True,102.62,103.4625,0.8425000000000011,Neutral,Neutral
Ses01F_impro03_F024,Session1,Ses01F_impro03,F,improvised,hap,Happy,4.3333,3.0,2.6667,Well so now we're married. We have cat children.,9,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F024.wav,4.4025,16000,True,True,103.78,108.1825,4.402500000000003,Happy,Happy
Ses01F_impro03_F025,Session1,Ses01F_impro03,F,improvised,hap,Happy,4.3333,3.3333,3.3333,"We renamed Brenda, Lumber Janet.",5,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F025.wav,3.93,16000,True,True,110.23,114.16,3.9299999999999926,Happy,Happy
Ses01F_impro03_F026,Session1,Ses01F_impro03,F,improvised,hap,Happy,4.6667,4.0,3.0,She needs a new name each state that we go into. [LAUGHTER],12,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F026.wav,6.0099375,16000,True,True,114.19,120.2,6.010000000000005,Happy,Happy
Ses01F_impro03_M000,Session1,Ses01F_impro03,M,improvised,neu,Neutral,4.0,3.0,2.6667,So what's up?  What's new?,5,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M000.wav,2.2199375,16000,True,True,3.24,5.46,2.2199999999999998,Neutral,Neutral
Ses01F_impro03_M001,Session1,Ses01F_impro03,M,improvised,neu,Neutral,4.3333,2.6667,2.3333,Yeah.  I heard.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M001.wav,2.0599375,16000,True,True,6.6,8.66,2.0600000000000005,Neutral,Neutral
Ses01F_impro03_M002,Session1,Ses01F_impro03,M,improvised,sur,Surprised,4.3333,3.3333,2.6667,Shut up.  No- in Vegas?,5,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M002.wav,3.31,16000,True,True,10.53,13.84,3.3100000000000005,,
Ses01F_impro03_M003,Session1,Ses01F_impro03,M,improvised,exc,Excited,5.0,4.6667,3.0,Who did you marry?,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M003.wav,3.9775,16000,True,True,14.93,18.9075,3.977499999999999,Happy,Excited
Ses01F_impro03_M004,Session1,Ses01F_impro03,M,improvised,xxx,No Agreement,4.6667,4.0,2.3333,Did you propose to you?,5,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M004.wav,2.5768125,16000,True,True,20.2532,22.83,2.5767999999999986,,
Ses01F_impro03_M005,Session1,Ses01F_impro03,M,improvised,xxx,No Agreement,4.0,3.3333,2.3333,Oh.  The Wheel of Fortune slots?,6,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M005.wav,2.37,16000,True,True,27.28,29.65,2.3699999999999974,,
Ses01F_impro03_M006,Session1,Ses01F_impro03,M,improvised,neu,Neutral,4.0,2.6667,2.3333,He turned to you and was like...,7,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M006.wav,2.09,16000,True,True,34.25,36.34,2.0900000000000034,Neutral,Neutral
Ses01F_impro03_M007,Session1,Ses01F_impro03,M,improvised,hap,Happy,4.0,3.0,2.3333,[LAUGHTER] That's really romantic.,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M007.wav,2.7524375,16000,True,True,37.7175,40.47,2.7524999999999977,Happy,Happy
Ses01F_impro03_M008,Session1,Ses01F_impro03,M,improvised,neu,Neutral,4.0,2.6667,2.0,Yeah.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M008.wav,1.3199375,16000,True,True,42.09,43.41,1.3199999999999932,Neutral,Neutral
Ses01F_impro03_M009,Session1,Ses01F_impro03,M,improvised,neu,Neutral,3.6667,2.3333,2.3333,"Does that mean that you're going to get citizenship, too, in- in England or whatever?",15,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M009.wav,4.91,16000,True,True,44.16,49.07,4.910000000000004,Neutral,Neutral
Ses01F_impro03_M010,Session1,Ses01F_impro03,M,improvised,xxx,No Agreement,4.0,3.3333,3.0,Yeah.  Think about that.,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M010.wav,2.8199375,16000,True,True,49.61,52.43,2.8200000000000003,,
Ses01F_impro03_M011,Session1,Ses01F_impro03,M,improvised,neu,Neutral,3.6667,3.6667,2.6667,Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?,17,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M011.wav,3.93,16000,True,True,52.92,56.85,3.9299999999999997,Neutral,Neutral
Ses01F_impro03_M012,Session1,Ses01F_impro03,M,improvised,xxx,No Agreement,4.3333,3.6667,2.6667,"Oh, how are you going to do the long distance thing?  So wait, are you going to move there?",19,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M012.wav,3.915,16000,True,True,57.46,61.375,3.914999999999999,,
Ses01F_impro03_M013,Session1,Ses01F_impro03,M,improvised,hap,Happy,4.6667,4.0,3.0,Like you need another one of those.[LAUGHTER],7,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M013.wav,2.7975,16000,True,True,65.6425,68.44,2.7974999999999994,Happy,Happy
Ses01F_impro03_M014,Session1,Ses01F_impro03,M,improvised,hap,Happy,4.3333,3.6667,2.6667,Is that your phone?,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M014.wav,3.5874375,16000,True,True,73.41,76.9975,3.5875000000000057,Happy,Happy
Ses01F_impro03_M015,Session1,Ses01F_impro03,M,improvised,hap,Happy,4.0,3.0,2.6667,He loves you.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M015.wav,2.18,16000,True,True,78.32,80.5,2.180000000000007,Happy,Happy
Ses01F_impro03_M016,Session1,Ses01F_impro03,M,improvised,neu,Neutral,3.6667,2.6667,2.6667,How much did he win at the slot?,8,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M016.wav,1.805,16000,True,True,80.7175,82.5225,1.8049999999999926,Neutral,Neutral
Ses01F_impro03_M017,Session1,Ses01F_impro03,M,improvised,sur,Surprised,3.6667,3.6667,2.3333,Really? Penny slots?,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M017.wav,2.6675,16000,True,True,84.6925,87.36,2.667500000000004,,
Ses01F_impro03_M018,Session1,Ses01F_impro03,M,improvised,sur,Surprised,3.0,2.6667,2.6667,Wow.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M018.wav,1.4375,16000,True,True,87.6425,89.08,1.4375,,
Ses01F_impro03_M019,Session1,Ses01F_impro03,M,improvised,neu,Neutral,3.0,3.0,2.3333,I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.,19,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M019.wav,4.79,16000,True,True,89.12,93.91,4.789999999999992,Neutral,Neutral
Ses01F_impro03_M020,Session1,Ses01F_impro03,M,improvised,neu,Neutral,3.3333,3.0,2.6667,"But the pennies always get you because you end up spending like, you know, fifty bucks.",16,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M020.wav,4.62,16000,True,True,97.03,101.65,4.6200000000000045,Neutral,Neutral
Ses01F_impro03_M021,Session1,Ses01F_impro03,M,improvised,neu,Neutral,3.0,3.3333,2.6667,"like, wait, but it's just pennies.  You're like, wait a minute I'm on to you.",15,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M021.wav,2.68,16000,True,True,101.67,104.35,2.6799999999999926,Neutral,Neutral
Ses01F_impro03_M022,Session1,Ses01F_impro03,M,improvised,exc,Excited,4.0,3.3333,2.6667,Awesome.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M022.wav,1.66,16000,True,True,105.29,106.95,1.6599999999999966,Happy,Excited
Ses01F_impro03_M023,Session1,Ses01F_impro03,M,improvised,hap,Happy,4.6667,4.3333,3.6667,[LAUGHTER] Cat babies.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M023.wav,3.6899375,16000,True,True,107.71,111.4,3.690000000000012,Happy,Happy
Ses01F_impro03_M024,Session1,Ses01F_impro03,M,improvised,neu,Neutral,3.6667,2.6667,2.3333,That's fair enough.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M024.wav,2.2199375,16000,True,True,117.36,119.58,2.219999999999999,Neutral,Neutral
Ses01F_impro04_F000,Session1,Ses01F_impro04,F,improvised,neu,Neutral,3.0,3.0,3.0,"Uh, what?  Craig's List?  Oh the internet thing?",8,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F000.wav,4.3945,16000,True,True,7.2455,11.64,4.394500000000001,Neutral,Neutral
Ses01F_impro04_F001,Session1,Ses01F_impro04,F,improvised,neu,Neutral,2.5,2.5,3.0,I don't know.  Isn't that-- that's all like escort services and things like that.,14,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F001.wav,4.405125,16000,True,True,11.7448,16.15,4.405199999999999,Neutral,Neutral
Ses01F_impro04_F002,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.5,3.5,3.0,"I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board.",34,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F002.wav,12.2975625,16000,True,True,18.6,30.8976,12.2976,,Frustrated
Ses01F_impro04_F003,Session1,Ses01F_impro04,F,improvised,xxx,No Agreement,2.5,3.0,2.5,What kind of a job?,5,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F003.wav,2.791,16000,True,True,35.009,37.8,2.790999999999997,,
Ses01F_impro04_F004,Session1,Ses01F_impro04,F,improvised,xxx,No Agreement,2.5,2.5,2.0,Really?,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F004.wav,1.72,16000,True,True,40.23,41.95,1.720000000000006,,
Ses01F_impro04_F005,Session1,Ses01F_impro04,F,improvised,neu,Neutral,3.0,2.0,2.5,He just...,2,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F005.wav,2.4095625,16000,True,True,43.35,45.7596,2.4095999999999975,Neutral,Neutral
Ses01F_impro04_F006,Session1,Ses01F_impro04,F,improvised,neu,Neutral,3.0,3.5,3.5,you know what?  I heard about that job.  I applied for that.,12,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F006.wav,3.5565,16000,True,True,46.2735,49.83,3.5564999999999998,Neutral,Neutral
Ses01F_impro04_F007,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,3.0,3.5,4.0,Yeah.  I saw a posting at the theatre.,8,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F007.wav,4.2,16000,True,True,50.11,54.31,4.200000000000003,,Frustrated
Ses01F_impro04_F008,Session1,Ses01F_impro04,F,improvised,xxx,No Agreement,2.0,3.5,3.5,He got it?,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F008.wav,1.3,16000,True,True,54.37,55.67,1.3000000000000043,,
Ses01F_impro04_F009,Session1,Ses01F_impro04,F,improvised,neu,Neutral,2.5,2.5,2.5,Yeah.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F009.wav,1.3836875,16000,True,True,58.71,60.0937,1.3836999999999975,Neutral,Neutral
Ses01F_impro04_F010,Session1,Ses01F_impro04,F,improvised,xxx,No Agreement,2.0,3.5,3.0,What did he do?  What was so great?  I don't understand why they would pick him over me.,18,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F010.wav,5.850375,16000,True,True,60.6771,66.5275,5.8504000000000005,,
Ses01F_impro04_F011,Session1,Ses01F_impro04,F,improvised,xxx,No Agreement,2.5,3.0,3.0,A resume?,2,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F011.wav,1.5099375,16000,True,True,69.43,70.94,1.509999999999991,,
Ses01F_impro04_F012,Session1,Ses01F_impro04,F,improvised,xxx,No Agreement,2.5,2.5,4.0,No.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F012.wav,2.6,16000,True,True,72.13,74.73,2.6000000000000085,,
Ses01F_impro04_F013,Session1,Ses01F_impro04,F,improvised,neu,Neutral,3.0,3.5,3.5,I just- I mean I call people up and I tell them what I'm good at.,16,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F013.wav,4.2368125,16000,True,True,76.49,80.7269,4.236900000000006,Neutral,Neutral
Ses01F_impro04_F014,Session1,Ses01F_impro04,F,improvised,neu,Neutral,2.5,3.0,2.5,Yeah.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F014.wav,1.49,16000,True,True,85.49,86.98,1.490000000000009,Neutral,Neutral
Ses01F_impro04_F015,Session1,Ses01F_impro04,F,improvised,xxx,No Agreement,2.0,4.0,3.5,I don't like- I don't like sending things in the mail.  I don't want my information out there.,18,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F015.wav,6.1096875,16000,True,True,87.2203,93.33,6.109700000000004,,
Ses01F_impro04_F016,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.0,4.0,3.5,I'm there in front of them.  I'm telling them what I'm good at.,13,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F016.wav,3.6374375,16000,True,True,97.41,101.0475,3.637500000000003,,Frustrated
Ses01F_impro04_F017,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.0,4.5,4.0,Why?  It's a piece of paper.,6,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F017.wav,2.6349375,16000,True,True,102.78,105.415,2.635000000000005,,Frustrated
Ses01F_impro04_F018,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.0,4.5,3.5,"I just don't want this paper trail, you know.  I just don't want things following me around, like-.",18,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F018.wav,5.6899375,16000,True,True,106.17,111.86,5.689999999999998,,Frustrated
Ses01F_impro04_F019,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,3.0,3.5,3.0,"It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but...",23,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F019.wav,7.3899375,16000,True,True,114.92,122.31,7.390000000000001,,Frustrated
Ses01F_impro04_F020,Session1,Ses01F_impro04,F,improvised,xxx,No Agreement,2.0,3.0,3.5,..I just-..I just think it's kind of prejudiced and they are really discriminating against people who just aren't that way.,20,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F020.wav,7.5299375,16000,True,True,122.4,129.93,7.530000000000001,,
Ses01F_impro04_F021,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.0,2.0,3.0,"That's baloney, that's baloney.",4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F021.wav,3.6999375,16000,True,True,133.74,137.44,3.6999999999999886,,Frustrated
Ses01F_impro04_F022,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.0,2.0,2.5,Please.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F022.wav,1.76,16000,True,True,138.13,139.89,1.759999999999991,,Frustrated
Ses01F_impro04_F023,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.0,2.5,3.0,you think that you're better than me because I don't have a car?,13,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F023.wav,4.3,16000,True,True,148.55,152.85,4.299999999999983,,Frustrated
Ses01F_impro04_F024,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.5,2.5,3.5,"You know, you're riding the bus, too.",7,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F024.wav,2.1124375,16000,True,True,153.18,155.2925,2.112499999999983,,Frustrated
Ses01F_impro04_F025,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.5,2.5,3.0,Why?  What choice?,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F025.wav,2.5374375,16000,True,True,157.1625,159.7,2.5374999999999943,,Frustrated
Ses01F_impro04_F026,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.5,2.0,3.5,You're saving the environment. mmhmm,5,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F026.wav,2.70125,16000,True,True,161.0787,163.78,2.7013000000000034,,Frustrated
Ses01F_impro04_F027,Session1,Ses01F_impro04,F,improvised,fru,Frustrated,2.5,2.0,3.0,Interesting.  That's fantastic.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F027.wav,3.1724375,16000,True,True,164.3925,167.565,3.172499999999985,,Frustrated
Ses01F_impro04_F028,Session1,Ses01F_impro04,F,improvised,ang,Angry,2.0,3.5,3.5,I'm not frustrated.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F028.wav,2.0099375,16000,True,True,170.83,172.84,2.009999999999991,Angry,Angry
Ses01F_impro04_F029,Session1,Ses01F_impro04,F,improvised,ang,Angry,1.5,4.0,4.0,Who do you think you are?,6,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F029.wav,3.1599375,16000,True,True,175.27,178.43,3.1599999999999966,Angry,Angry
